image_path,video_id,label,split
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\036_035\014.png,036_035,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\036_035\015.png,036_035,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\036_035\016.png,036_035,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\036_035\017.png,036_035,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\036_035\018.png,036_035,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\036_035\019.png,036_035,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\036_035\020.png,036_035,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\036_035\021.png,036_035,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\036_035\022.png,036_035,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\036_035\023.png,036_035,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\036_035\024.png,036_035,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\036_035\025.png,036_035,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\036_035\026.png,036_035,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\036_035\027.png,036_035,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\036_035\028.png,036_035,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\036_035\029.png,036_035,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\036_035\030.png,036_035,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\036_035\031.png,036_035,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\339\000.png,339,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\339\001.png,339,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\339\002.png,339,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\339\003.png,339,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\339\004.png,339,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\339\005.png,339,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\339\006.png,339,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\339\007.png,339,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\339\008.png,339,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\339\009.png,339,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\339\010.png,339,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\339\011.png,339,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\339\012.png,339,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\339\013.png,339,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\339\014.png,339,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\339\015.png,339,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\339\016.png,339,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\339\017.png,339,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\339\018.png,339,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\339\019.png,339,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\339\020.png,339,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\339\021.png,339,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\339\022.png,339,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\339\023.png,339,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\339\024.png,339,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\339\025.png,339,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\339\026.png,339,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\339\027.png,339,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\339\028.png,339,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\339\029.png,339,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\339\030.png,339,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\339\031.png,339,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\565_589\000.png,565_589,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\565_589\001.png,565_589,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\565_589\002.png,565_589,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\565_589\003.png,565_589,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\565_589\004.png,565_589,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\565_589\005.png,565_589,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\565_589\006.png,565_589,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\565_589\007.png,565_589,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\565_589\008.png,565_589,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\565_589\009.png,565_589,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\565_589\010.png,565_589,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\565_589\011.png,565_589,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\565_589\012.png,565_589,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\565_589\013.png,565_589,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\565_589\014.png,565_589,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\565_589\015.png,565_589,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\565_589\016.png,565_589,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\565_589\017.png,565_589,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\565_589\018.png,565_589,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\565_589\019.png,565_589,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\565_589\020.png,565_589,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\565_589\021.png,565_589,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\565_589\022.png,565_589,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\565_589\023.png,565_589,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\565_589\024.png,565_589,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\565_589\025.png,565_589,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\565_589\026.png,565_589,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\565_589\027.png,565_589,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\565_589\028.png,565_589,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\565_589\029.png,565_589,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\565_589\030.png,565_589,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\565_589\031.png,565_589,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\779_794\000.png,779_794,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\779_794\001.png,779_794,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\779_794\002.png,779_794,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\779_794\003.png,779_794,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\779_794\004.png,779_794,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\779_794\005.png,779_794,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\779_794\006.png,779_794,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\779_794\007.png,779_794,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\779_794\008.png,779_794,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\779_794\009.png,779_794,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\779_794\010.png,779_794,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\779_794\011.png,779_794,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\779_794\012.png,779_794,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\779_794\013.png,779_794,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\779_794\014.png,779_794,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\779_794\015.png,779_794,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\779_794\016.png,779_794,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\779_794\017.png,779_794,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\779_794\018.png,779_794,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\779_794\019.png,779_794,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\779_794\020.png,779_794,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\779_794\021.png,779_794,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\779_794\022.png,779_794,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\779_794\023.png,779_794,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\779_794\024.png,779_794,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\779_794\025.png,779_794,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\779_794\026.png,779_794,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\779_794\027.png,779_794,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\779_794\028.png,779_794,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\779_794\029.png,779_794,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\779_794\030.png,779_794,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\779_794\031.png,779_794,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\288_321\000.png,288_321,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\288_321\001.png,288_321,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\288_321\002.png,288_321,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\288_321\003.png,288_321,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\288_321\004.png,288_321,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\288_321\005.png,288_321,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\288_321\006.png,288_321,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\288_321\007.png,288_321,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\288_321\008.png,288_321,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\288_321\009.png,288_321,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\288_321\010.png,288_321,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\288_321\011.png,288_321,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\288_321\012.png,288_321,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\288_321\013.png,288_321,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\288_321\014.png,288_321,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\288_321\015.png,288_321,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\288_321\016.png,288_321,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\288_321\017.png,288_321,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\288_321\018.png,288_321,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\288_321\019.png,288_321,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\288_321\020.png,288_321,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\288_321\021.png,288_321,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\288_321\022.png,288_321,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\288_321\023.png,288_321,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\288_321\024.png,288_321,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\288_321\025.png,288_321,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\288_321\026.png,288_321,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\288_321\027.png,288_321,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\288_321\028.png,288_321,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\288_321\029.png,288_321,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\288_321\030.png,288_321,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\288_321\031.png,288_321,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\811\000.png,811,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\811\001.png,811,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\811\002.png,811,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\811\003.png,811,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\811\004.png,811,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\811\005.png,811,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\811\006.png,811,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\811\007.png,811,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\811\008.png,811,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\811\009.png,811,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\811\010.png,811,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\811\011.png,811,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\811\012.png,811,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\811\013.png,811,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\811\014.png,811,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\811\015.png,811,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\811\016.png,811,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\811\017.png,811,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\811\018.png,811,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\811\019.png,811,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\811\020.png,811,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\811\021.png,811,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\811\022.png,811,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\811\023.png,811,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\811\024.png,811,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\811\025.png,811,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\811\026.png,811,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\811\027.png,811,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\811\028.png,811,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\811\029.png,811,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\811\030.png,811,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\original_sequences\youtube\c23\frames\811\031.png,811,0,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\153_150\000.png,153_150,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\153_150\001.png,153_150,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\153_150\002.png,153_150,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\153_150\003.png,153_150,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\153_150\004.png,153_150,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\153_150\005.png,153_150,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\153_150\006.png,153_150,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\153_150\007.png,153_150,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\153_150\008.png,153_150,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\153_150\009.png,153_150,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\153_150\010.png,153_150,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\153_150\011.png,153_150,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\153_150\012.png,153_150,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\153_150\013.png,153_150,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\153_150\014.png,153_150,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\153_150\015.png,153_150,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\153_150\016.png,153_150,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\153_150\017.png,153_150,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\153_150\018.png,153_150,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\153_150\019.png,153_150,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\153_150\020.png,153_150,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\153_150\021.png,153_150,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\153_150\022.png,153_150,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\153_150\023.png,153_150,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\153_150\024.png,153_150,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\153_150\025.png,153_150,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\153_150\026.png,153_150,1,train
C:\Capstone\DeepfakeBench\datasets\rgb\FaceForensics++\manipulated_sequences\Deepfakes\c23\frames\153_150\027.png,153_150,1,train
